시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
유가증권,,,,A000020,,,,동화약품,,,,완제의약품제조업,,,,,,,,
영업이익,,12,24,19,61,26,17,12,7,5,19,1,21,26,3,3,24,21,56,40
순이익,,10,20,21,52,15,9,7,10,4,9,4,19,17,21,19,23,39,51,32
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,0,"13,831","1,285",341,95,56,47,68,26,62,25,126,112,136,123,152,257,338,210
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A017650,,,,대림제지,,,,펄프제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,230,331,296,261,297,332,365,330,344,360,404,452,544,708,784,"1,051","1,009","1,046","1,098"
부채총계,,146,255,205,170,129,105,103,75,78,90,88,93,156,280,315,365,197,168,159
자본총계,,84,76,91,92,168,226,262,255,266,270,316,359,388,427,470,686,812,878,940
매출액,,271,288,322,391,574,458,437,448,498,448,422,391,506,353,703,785,769,613,574
영업이익,,6,-4,33,8,105,82,48,-17,16,-2,27,6,5,3,33,37,136,31,40
순이익,,1,-7,15,1,72,60,37,-7,11,4,47,43,29,40,42,32,126,71,65
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,0,-897,"1,691",145,"8,022","6,642",413,-76,126,45,518,475,322,444,468,360,"1,402",792,718
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A017680,,,,데코앤이,,,,편조의복제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,795,890,869,"1,009","1,101","1,167","1,383","1,217","1,139","1,240","1,153","1,009",828,698,"1,407","1,147",891,975,536
부채총계,,581,624,582,705,763,748,753,808,711,825,791,846,645,567,"1,235",972,715,659,276
자본총계,,214,265,287,304,338,419,630,409,429,415,363,162,183,130,172,175,176,316,260
매출액,,945,"1,096",955,891,"1,026","1,192","1,504","1,777","1,771","1,792","1,523","1,220","1,074",979,"1,244","1,905","1,660","1,326","1,071"
영업이익,,104,127,44,66,91,179,323,49,46,41,31,-68,-73,23,-99,25,-33,-49,-81
순이익,,65,64,22,22,35,92,185,10,24,33,-47,-200,21,-53,-158,-12,-18,140,-65
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-18,140,-65
EPS,,0,"10,069","3,597","3,667","5,475","14,851","24,985","1,388","3,309","4,453","-6,385","-27,068","2,834","-7,177","-11,118",-68,-65,357,-190
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A017890,,,,한국알콜,,,,기타기초유기화학물질제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,535,697,817,"1,053",834,"1,021","1,164","1,215","1,349","1,359","1,660","1,628","1,897","2,108","2,315","2,558","2,409","2,439","2,579"
부채총계,,99,169,210,349,105,253,358,372,425,386,610,386,514,599,739,882,692,667,679
자본총계,,437,527,606,704,729,767,807,844,924,974,"1,050","1,241","1,383","1,509","1,576","1,676","1,717","1,772","1,900"
매출액,,570,611,735,747,601,702,974,989,"1,219","1,208","1,178","1,139","1,487","1,654","1,758","2,023","2,073","1,943","1,863"
영업이익,,109,94,103,106,17,56,95,40,116,77,86,70,148,167,143,136,59,65,129
순이익,,82,94,79,83,14,22,56,23,109,68,62,99,202,139,124,99,75,55,116
연결순이익,,0,0,0,0,0,22,53,29,95,63,55,106,202,139,124,99,75,55,116
EPS,,0,"15,105","12,734","13,457","1,146","1,773","4,290","2,161","6,320","4,221","3,696","6,975",942,674,600,481,364,268,565
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018000,,,,유니슨,,,,기타기관및터빈제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,421,463,482,609,718,716,693,656,832,852,"1,370","3,148","4,995","4,734","4,273","3,308","3,324","2,911","3,073"
부채총계,,277,294,271,236,162,140,81,40,162,64,568,"2,297","3,582","3,603","3,546","2,355","1,989","2,295","2,603"
자본총계,,145,169,210,372,556,577,612,616,669,788,802,851,"1,413","1,131",728,953,"1,335",616,470
매출액,,398,373,394,536,538,444,553,372,878,918,551,607,"1,091","1,415","1,271",665,"1,139",407,820
영업이익,,56,62,77,90,86,28,74,17,62,137,55,67,118,84,-164,-234,-14,-255,19
순이익,,27,29,38,83,30,33,55,14,48,101,41,25,152,-289,-681,-948,-228,-751,-169
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,103,-285,-690,-946,-223,-751,-169
EPS,,0,"2,564","3,381","6,482",173,189,327,82,283,578,232,143,465,"-1,283","-2,995","-3,987",-614,"-1,795",-403
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018120,,,,진로발효,,,,주정제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,300,345,438,499,513,577,635,760,932,701,831,984,969,"1,024","1,053","1,179",625,659,781
부채총계,,129,115,108,49,59,58,51,54,95,59,50,63,59,68,88,120,131,99,140
자본총계,,171,230,330,450,454,518,584,705,838,642,782,921,910,956,965,"1,059",494,560,642
매출액,,420,446,530,563,408,452,501,563,620,652,696,714,759,783,762,759,806,816,857
영업이익,,62,65,118,102,76,78,104,148,172,125,205,217,185,173,146,106,129,183,194
순이익,,44,60,102,90,67,67,80,123,139,118,170,194,175,165,137,101,155,141,163
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,0,"5,113","8,605","6,923","5,300","5,620",674,"1,044","1,178","1,237","2,618","1,431","1,349","1,282","1,069",784,"1,924","1,876","2,165"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018290,,,,지엠피,,,,사무용기계및장비제조업,,,,,,,,
,1996.09,1997.09,1998.09,1999.09,2000.09,2001.09,2002.09,2003.09,2004.09,2005.09,2006.09,2007.09,2008.09,2009.09,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,488,538,610,675,852,"1,077","1,043",945,845,766,777,793,791,921,897,899,895,789,788,796
부채총계,457,414,429,476,534,745,744,732,689,628,562,559,533,602,587,622,669,569,554,602
자본총계,32,124,181,198,318,333,299,213,156,138,215,234,257,319,310,278,225,219,233,194
매출액,386,501,636,638,704,684,678,549,637,638,610,616,620,553,124,589,591,540,526,538
영업이익,0,37,105,62,59,26,23,24,37,36,21,32,27,48,-3,33,-21,-46,17,4
순이익,-30,13,56,23,24,11,-28,-84,-60,-25,5,-15,-117,-59,-6,-32,-74,-10,12,-36
연결순이익,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,0,"2,025","8,194",203,143,65,-161,-492,-358,-141,17,-43,-200,-97,-11,-53,-122,-16,19,-60
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018310,,,,삼목에스폼,,,,금속조립구조재제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,218,211,156,146,182,194,248,293,327,370,557,700,"1,085","1,153","1,050","1,265","1,511","1,919","2,122"
부채총계,,147,130,74,55,79,77,110,109,107,120,264,369,591,617,470,355,555,738,543
자본총계,,71,81,83,91,103,117,137,184,219,250,293,331,494,536,579,910,956,"1,181","1,579"
매출액,,312,382,293,254,487,625,719,848,967,926,966,983,"1,252","1,309","1,241","1,272","1,460","2,179","2,515"
영업이익,,19,10,10,3,24,27,28,62,36,35,59,39,28,76,61,48,68,257,498
순이익,,8,1,1,6,13,15,22,46,38,33,46,40,10,47,48,30,50,212,403
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,0,188,152,598,"1,336","1,553",222,471,389,335,471,412,102,478,493,311,529,"2,214","4,112"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018620,,,,우진비앤지,,,,동물용의약품제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,93,110,102,95,103,108,113,131,155,189,228,229,258,262,274,291
부채총계,,,,,60,45,32,29,36,39,41,49,65,55,88,84,81,76,84,84
자본총계,,,,,33,65,70,66,67,69,72,82,90,134,139,145,177,186,190,207
매출액,,,,,104,105,91,93,80,92,112,136,135,142,173,192,181,213,205,221
영업이익,,,,,8,19,8,7,2,2,5,17,14,7,9,12,10,18,8,9
순이익,,,,,5,13,7,4,1,2,4,11,11,5,8,8,7,13,6,8
연결순이익,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,,,,"13,797","18,189","2,636","1,598",299,607,"1,516","4,088",377,156,204,205,199,347,149,88
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018680,,,,서울제약,,,,완제의약품제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,121,133,124,135,165,178,187,206,226,230,225,218,269,366,386,427,607,714,790
부채총계,,101,105,69,66,52,47,46,49,56,60,56,73,118,184,194,223,353,392,479
자본총계,,21,28,55,68,113,131,141,157,170,169,170,144,151,182,192,204,254,323,311
매출액,,80,85,85,108,130,148,166,198,220,186,187,167,248,318,404,438,464,420,438
영업이익,,16,21,17,26,31,36,25,25,21,2,1,-29,3,12,24,19,61,13,7
순이익,,2,2,4,14,21,22,14,19,17,4,2,-25,5,12,12,13,51,6,-7
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,885,740,"1,159","3,154","3,761","3,527",457,621,266,62,36,-402,87,189,198,213,812,93,-101
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A018700,,,,바른손,,,,기타인쇄물출판업,,,,,,,,
,1996.03,1997.03,1998.03,1999.03,2000.03,2001.03,2002.03,2003.03,2004.03,2005.03,2006.03,2007.03,2008.03,2009.03,2010.03,2011.03,2012.03,2013.03,2014.03,2015.03
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,541,568,474,260,324,540,373,226,274,313,418,528,558,505,519,722,720,602,552,267
부채총계,409,419,399,349,345,193,122,130,65,65,93,117,216,189,173,232,319,310,301,184
자본총계,132,149,75,-88,-21,347,252,96,209,248,325,411,342,316,346,490,401,292,252,83
매출액,578,602,481,171,286,247,251,293,295,291,350,332,396,300,252,411,772,642,499,293
영업이익,46,47,-50,-133,7,-42,-56,-4,4,-5,4,-15,-24,-51,-28,2,-121,-129,-87,-103
순이익,16,17,-73,-163,-16,-8,-342,-161,6,37,8,-27,-73,-87,-22,35,-127,-158,-113,-203
연결순이익,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119,-150,-112,-197
EPS,0,"1,500","-6,380","-14,358","-1,395",-30,-933,-403,13,62,11,-62,-160,-173,-42,227,-566,-602,-400,-607
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A019010,,,,그랜드백화점,,,,백화점,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,"4,649","4,773","4,951","4,181","4,324","4,957","5,137","4,998","4,916","4,862","4,938","4,525","6,290","6,183","5,493","5,495","3,981","3,723","3,897"
부채총계,,"4,190","4,282","4,494","3,349","3,012","3,606","3,784","3,652","3,619","3,569","3,561","3,110","3,588","3,592","3,285","3,239","2,060","1,980","2,302"
자본총계,,459,491,456,832,"1,312","1,352","1,353","1,345","1,297","1,293","1,377","1,415","2,701","2,591","2,207","2,255","1,921","1,742","1,595"
매출액,,"4,172","5,393","4,859","4,947","3,757","4,135","4,415","2,479","2,331","1,763","1,875","1,985","1,520","1,577","1,596","1,367","1,026",640,671
영업이익,,217,312,231,252,145,141,230,218,109,37,108,212,48,43,63,82,-25,-5,24
순이익,,55,30,-44,398,12,-49,1,14,-38,26,97,62,-6,-101,-81,-11,-258,-170,-149
연결순이익,,0,0,0,0,0,-44,7,21,-30,34,84,6,5,-85,-64,-14,-247,-161,-117
EPS,,0,"1,008","-1,066","9,467",290,-915,139,473,-682,760,"1,769",134,102,"-1,755","-1,332",-295,"-5,644","-4,483","-3,255"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A019210,,,,와이지-원,,,,톱및호환성공구제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,295,359,437,534,790,910,947,"1,302","1,135","1,319","1,406","1,811","2,626","2,715","2,781","5,038","5,895","5,907","6,083"
부채총계,,230,282,297,312,470,549,564,747,567,664,725,"1,042","1,686","1,898","1,914","3,496","3,983","3,896","4,021"
자본총계,,65,76,140,222,320,361,383,555,568,655,680,770,940,818,867,"1,542","1,911","2,011","2,062"
매출액,,296,316,441,497,614,767,673,869,989,"1,096","1,065","1,451","1,923","1,331","1,743","2,671","2,790","2,806","2,977"
영업이익,,28,27,60,66,85,84,69,75,65,147,90,133,184,-108,192,458,355,224,317
순이익,,11,11,17,35,51,31,28,28,52,88,60,83,64,-133,109,260,125,69,116
연결순이익,,0,0,0,0,0,31,29,28,55,89,60,91,72,-134,106,259,126,72,124
EPS,,0,"1,885","2,600",541,343,208,189,141,252,413,279,422,331,-622,492,"1,198",566,299,512
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A019540,,,,일지테크,,,,자동차차체용부품제조업,,,,,,,,
,1996.09,1997.09,1998.09,1999.09,2000.09,2001.09,2002.09,2003.09,2004.09,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,285,309,315,321,371,352,328,383,430,458,497,460,473,458,572,834,"1,421","2,216","2,274","3,161"
부채총계,196,206,205,196,173,143,102,122,132,146,155,121,113,108,170,368,860,"1,594","1,514","2,126"
자본총계,89,104,110,125,198,208,226,261,298,313,342,338,360,350,402,466,561,622,760,"1,035"
매출액,341,308,220,289,385,472,516,639,456,131,683,616,665,375,408,646,811,"1,353","2,063","2,445"
영업이익,15,35,18,29,24,21,30,43,41,16,30,9,20,6,32,67,68,85,127,295
순이익,12,15,10,24,11,12,21,40,37,15,30,14,24,0,44,67,46,77,114,279
연결순이익,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,77,114,279
EPS,0,"2,252","1,025","3,554",116,96,162,311,284,113,225,107,182,-1,338,513,354,590,867,"2,065"
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A019770,,,,탑금속,,,,주형및금형제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,,,,320,288,268,248,392,433,297,258,347,389,429,534,814,952,"1,127","1,311"
부채총계,,,,,238,281,262,221,310,334,149,76,121,129,127,152,240,311,415,501
자본총계,,,,,82,6,6,28,82,99,148,182,226,260,303,382,574,641,713,810
매출액,,,,,262,332,324,316,623,952,720,553,563,551,558,865,"1,165","1,315","1,673","1,782"
영업이익,,,,,20,-23,21,21,46,84,77,59,62,46,45,89,124,116,91,136
순이익,,,,,6,-50,4,13,44,47,54,41,49,39,47,82,99,82,76,104
연결순이익,,,,,0,0,0,0,0,0,0,0,0,0,0,0,99,82,76,104
EPS,,,,,414,"-3,721",295,"1,013","3,189","3,363","5,534","4,247","5,046","4,021","4,827",834,908,703,656,893
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A019990,,,,에너토크,,,,"탭,밸브및유사장치제조업",,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,,,,66,74,75,74,82,102,110,141,161,182,219,245,286,316,334,368
부채총계,,,,,43,38,30,22,21,33,32,32,37,42,46,33,40,37,39,53
자본총계,,,,,24,36,45,53,61,69,78,109,124,140,173,212,246,279,295,315
매출액,,,,,64,85,100,83,91,121,128,129,159,172,251,270,265,318,275,320
영업이익,,,,,5,7,16,11,11,20,18,12,20,22,45,54,38,47,35,36
순이익,,,,,3,4,12,10,8,11,12,7,16,20,38,44,35,39,27,28
연결순이익,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,,,,0,0,"2,002","1,723","1,381","1,842",198,95,210,254,495,571,457,498,341,356
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A020180,,,,대신정보통신,,,,컴퓨터시스템통합자문및구축서비스업,,,,,,,,
,1996.03,1997.03,1998.03,1999.03,2000.03,2001.03,2002.03,2003.03,2004.03,2005.03,2006.03,2007.03,2008.03,2009.03,2010.03,2011.03,2012.03,2013.03,2014.03,2015.03
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,388,481,393,431,384,"10,138","8,821","9,289",275,239,248,208,228,234,258,286,286,338,338,404
부채총계,262,353,271,282,142,"11,896","10,478","11,277",169,126,121,62,69,70,81,101,86,128,131,187
자본총계,126,127,122,149,242,"-1,758","-1,657","-1,988",106,113,128,146,159,164,177,186,200,210,206,218
매출액,200,264,163,228,465,"9,732","5,115","4,197",371,461,646,606,641,744,747,762,900,"1,007","1,079","1,411"
영업이익,35,35,-22,32,34,-613,-142,127,27,17,23,23,17,11,8,10,10,11,-8,13
순이익,10,1,-3,1,20,"-1,510",-248,71,4,7,15,15,10,5,8,9,9,10,-4,12
연결순이익,0,0,0,0,0,"-1,254",-147,30,0,0,0,0,0,0,0,0,0,0,0,0
EPS,0,44,-270,81,65,"-4,018",-470,84,11,19,38,40,26,12,20,24,24,27,-10,31
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A020400,,,,대동금속,,,,강주물주조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(IFRS 별도),(IFRS 별도),(IFRS 별도),(IFRS 별도)
자산총계,,186,196,185,171,163,156,158,148,147,156,174,181,189,195,222,527,522,480,569
부채총계,,122,131,134,118,110,107,115,103,98,102,117,132,139,144,169,354,348,303,392
자본총계,,65,64,52,53,53,49,43,44,49,54,57,49,50,50,53,174,174,177,177
매출액,,214,218,158,225,228,214,220,264,303,327,329,370,490,391,507,668,603,590,605
영업이익,,16,17,-3,13,8,-1,-8,5,11,12,13,-7,4,2,4,21,8,9,11
순이익,,4,4,-12,7,0,-3,-6,1,6,7,6,-6,2,1,4,13,2,4,3
연결순이익,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS,,0,883,"-2,432","1,384",72,-727,"-1,188",299,"1,286","1,461","1,204","-1,350",351,206,830,"2,731",468,818,669
시장구분,,,,종목코드,,,,종목명,,,,업종명,,,,,,,,
코스닥,,,,A020710,,,,시공테크,,,,교시용모형제조업,,,,,,,,
,1995.12,1996.12,1997.12,1998.12,1999.12,2000.12,2001.12,2002.12,2003.12,2004.12,2005.12,2006.12,2007.12,2008.12,2009.12,2010.12,2011.12,2012.12,2013.12,2014.12
,(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 개별),(GAAP 연결),(GAAP 연결),(GAAP 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결),(IFRS 연결)
자산총계,,171,191,180,345,478,531,506,519,585,577,608,610,689,846,"1,109","1,269","1,033",998,"1,097"
부채총계,,135,126,106,147,105,149,189,153,191,187,179,157,202,326,351,497,236,222,261
자본총계,,35,65,74,198,373,382,317,366,394,390,429,452,487,520,758,772,798,776,837
매출액,,283,238,249,328,430,546,666,403,586,593,607,574,797,669,952,"1,194","1,146",758,757
영업이익,,13,19,15,48,23,14,-43,-24,33,26,39,10,52,9,19,163,52,0,41
순이익,,4,7,9,42,18,11,-63,-25,48,61,50,19,23,9,157,127,24,-27,69
